Date,Longitude,Latitude,Individual_ID,Day_of_Month,Day_of_Year,SST_Temperature,SST_Thermal_Front,CHL_Concentration,CHL_Gradient,SST_File_Used,SST_Data_Quality,CHL_File_Used,CHL_Data_Quality,Week_of_Year,Month,Days_from_Start,Cumulative_Distance_km,Daily_Movement_km,SST_Preference,Thermal_Front_Category,Productivity_Class,SST_3Day_Mean,SST_3Day_Std,CHL_3Day_Mean,Front_3Day_Mean,SST_Deviation_from_Mean,CHL_Deviation_from_Mean,Ocean_Front_Index
2014-08-18,-94.27728997,21.37339694,101199,18,230,28.651665681463655,,0.34528360342888265,,,0.0,,0.0,34,8,39,1635.24610297172,54.67276700652327,Cool_Water,Unknown,Mesotrophic,28.259818469200308,0.33986258573935263,0.27522990195549474,,-0.7670807500831778,-0.09454610915587786,
2014-08-19,-93.87315164,21.21725464,101199,19,231,28.045229417279323,,0.20551733579630702,,,0.0,,0.0,34,8,40,1680.572963355847,45.326860384127066,Cool_Water,Unknown,Mesotrophic,28.454198993729822,0.35424756820772907,0.28336429973340455,,-1.3735170142675095,-0.23431237678845349,
2014-08-20,-93.80656825,21.0886935,101199,20,232,28.66570188244649,,0.2992919599750237,,,0.0,,0.0,34,8,41,1696.4485478508589,15.87558449501192,Cool_Water,Unknown,Mesotrophic,28.423992032755717,0.3321657951457036,0.2481487809032974,,-0.7530445491003412,-0.14053775260973678,
2014-08-21,-93.43762157,20.85464899,101199,21,233,28.561044798541335,,0.2396370469385613,,,0.0,,0.0,34,8,42,1742.7597903270353,46.31124247617643,Cool_Water,Unknown,Mesotrophic,28.618331072304628,0.053028422727888457,0.2638452445982906,,-0.8577016330054974,-0.2001926656461992,
2014-08-22,-93.65176326,20.79306047,101199,22,234,28.628246535926056,,0.2526067268812867,,,0.0,,0.0,34,8,43,1766.0456506155392,23.285860288503862,Cool_Water,Unknown,Mesotrophic,28.594645667233696,0.04751880421234257,0.24612188690992404,,-0.7904998956207763,-0.1872229857034738,
2014-07-10,-90.905,28.054,101198,10,191,31.37323760986328,0.21601052582263947,0.43760563861167934,,AQUA_MODIS.20140710.L3m.DAY.SST.sst.4km.nc,0.1829817440414952,,0.0,28,7,0,0.0,0.0,Warm_Water,Moderate_Front,Mesotrophic,30.763230323791504,0.862680577109112,0.5340111969400554,0.2135303020477295,2.5508804539690217,-0.05946506711787819,
2014-07-11,-90.80252159,27.89628151,101198,11,192,30.153223037719727,0.21105007827281952,0.6304167552684316,,AQUA_MODIS.20140711.L3m.DAY.SST.sst.4km.nc,0.18422306348593964,,0.0,28,7,1,20.219773510382936,20.219773510382936,Warm_Water,Moderate_Front,Eutrophic,30.66207758585612,0.6346688256375359,0.5547641853599264,0.24708025654157004,1.330865881825467,0.13334604953887402,
2014-07-12,-90.89881235,27.75850074,101198,12,193,30.45977210998535,0.3141801655292511,0.5962701621996682,,AQUA_MODIS.20140712.L3m.DAY.SST.sst.4km.nc,0.18137884194958848,,0.0,28,7,2,38.23025993065291,18.010486420269977,Warm_Water,High_Front,Eutrophic,30.358859380086262,0.17809648981073134,0.6144676271214321,0.26019976039727527,1.637414954091092,0.09919945647011069,
2014-07-13,-91.05163861,27.56282493,101198,13,194,30.46358299255371,0.25536903738975525,0.6167159638961967,,AQUA_MODIS.20140713.L3m.DAY.SST.sst.4km.nc,0.18898169581618657,,0.0,28,7,3,64.68702535485713,26.45676542420421,Warm_Water,High_Front,Eutrophic,30.45092837015788,0.018715378441324135,0.5854403781600209,0.24872336784998575,1.6412258366594514,0.11964525816663912,
2014-07-14,-91.12250021,27.55487685,101198,14,195,30.42943000793457,0.17662090063095093,0.5433350083841982,,AQUA_MODIS.20140714.L3m.DAY.SST.sst.4km.nc,0.18610891418038408,,0.0,29,7,4,71.72812816535952,7.041102810502396,Warm_Water,Moderate_Front,Eutrophic,30.28206952412923,0.2853246640776871,0.588416294914068,0.21386847893397012,1.6070728520403108,0.04626430265464071,
2014-07-15,-91.17488884,27.56544852,101198,15,196,29.953195571899414,0.20961549878120422,0.6051979124618091,,AQUA_MODIS.20140715.L3m.DAY.SST.sst.4km.nc,0.18941264253257886,,0.0,29,7,5,77.0245468123101,5.296418646950584,Warm_Water,Moderate_Front,Eutrophic,30.037121454874676,0.35780541209270245,0.5868449044133534,0.21029623846213022,1.1308384160051546,0.10812720673225157,
2014-07-16,-91.29232994,27.54702959,101198,16,197,29.72873878479004,0.24465231597423553,0.6120017923940527,,AQUA_MODIS.20140716.L3m.DAY.SST.sst.4km.nc,0.18675607103052128,,0.0,29,7,6,88.78172959839814,11.757182786088032,Moderate_Water,Moderate_Front,Eutrophic,29.34661928812663,0.8635593332302796,0.5661658867855829,0.2121887058019638,0.9063816288957796,0.1149310866644952,
2014-07-17,-91.468143,27.52555269,101198,17,198,28.35792350769043,0.18229830265045166,0.4812979555008866,,AQUA_MODIS.20140717.L3m.DAY.SST.sst.4km.nc,0.19468934863683127,,0.0,29,7,7,106.28036824326418,17.498638644866034,Moderate_Water,Moderate_Front,Mesotrophic,28.8572203318278,0.7574267863669744,0.5482581833101109,0.19482357303301492,-0.4644336482038298,-0.015772750228670918,
2014-07-18,-91.65170157,27.46840485,101198,18,199,28.48499870300293,0.1575201004743576,0.5514748020353932,,AQUA_MODIS.20140718.L3m.DAY.SST.sst.4km.nc,0.19809783307613169,,0.0,29,7,8,125.46823339929662,19.18786515603244,Moderate_Water,Low_Front,Eutrophic,28.364307403564453,0.1176293466706606,0.5803459480736257,0.15743919710318247,-0.3373584528913298,0.0544040963058357,
2014-07-19,-91.86447998,27.32696333,101198,19,200,28.25,0.13249918818473816,0.7082650866845973,,AQUA_MODIS.20140719.L3m.DAY.SST.sst.4km.nc,0.19210334683641975,,0.0,29,7,9,151.7096163990012,26.241382999704577,Moderate_Water,Low_Front,Eutrophic,28.806666056315105,0.7696806360133264,0.5929294270573952,0.12908769647280374,-0.5723571558942595,0.21119438095503978,
2014-07-20,-92.09662368,27.34313412,101198,20,201,29.684999465942383,0.09724380075931549,0.5190483924521949,,AQUA_MODIS.20140720.L3m.DAY.SST.sst.4km.nc,0.1792568747856653,,0.0,29,7,10,174.71081326942956,23.001196870428366,Moderate_Water,Low_Front,Eutrophic,29.779598236083984,1.5790243199798573,0.5916890093907816,0.1344405561685562,0.8626423100481233,0.02197768672263739,
2014-07-21,-92.43642889,27.29174076,101198,21,202,31.40379524230957,0.173578679561615,0.5477535490355525,,AQUA_MODIS.20140721.L3m.DAY.SST.sst.4km.nc,0.18492932313100138,,0.0,30,7,11,208.76451095827986,34.05369768885029,Warm_Water,Moderate_Front,Eutrophic,30.311234792073567,0.9495573027695344,0.5663424403762958,0.15972903867562613,2.581438086415311,0.050682843305994985,
2014-07-22,-92.92937669,27.24545818,101198,22,203,29.84490966796875,0.20836463570594788,0.6322253796411398,,AQUA_MODIS.20140722.L3m.DAY.SST.sst.4km.nc,0.1799010309499314,,0.0,30,7,12,257.75733323251524,48.992822274235365,Moderate_Water,Moderate_Front,Eutrophic,30.34228515625,0.9199005064570084,0.5861069923650845,0.2918021281560262,1.0225525120744905,0.13515467391158226,
2014-07-23,-93.46044044,27.09190759,101198,23,204,29.77815055847168,0.49346306920051575,0.5783420484185613,,AQUA_MODIS.20140723.L3m.DAY.SST.sst.4km.nc,0.179739315414952,,0.0,30,7,13,312.9983362044475,55.2410029719323,Moderate_Water,High_Front,Eutrophic,29.748018264770508,0.11495851145395457,0.5830725087324279,0.30342721442381543,0.9557934025774202,0.08127134268900377,
2014-07-24,-93.22136732,27.01546612,101198,24,205,29.620994567871094,0.2084539383649826,0.5386500981375825,,AQUA_MODIS.20140724.L3m.DAY.SST.sst.4km.nc,0.18118162722908093,,0.0,30,7,14,338.152881967239,25.154545762791496,Moderate_Water,Moderate_Front,Eutrophic,29.668848037719727,0.09490253283292753,0.5558598982734634,0.3075883934895198,0.7986374119768342,0.04157939240802494,
2014-07-25,-92.64652295,26.85803712,101198,25,206,29.607398986816406,0.2208481729030609,0.5505875482642465,,AQUA_MODIS.20140725.L3m.DAY.SST.sst.4km.nc,0.17997553905178326,,0.0,30,7,15,397.7658812108078,59.612999243568765,Moderate_Water,Moderate_Front,Eutrophic,29.676897684733074,0.10881370004916553,0.5299630977508171,0.1827012225985527,0.7850418309221467,0.05351684253468897,
2014-07-26,-92.23487802,26.89953673,101198,26,207,29.80229949951172,0.1188015565276146,0.500651646850622,,AQUA_MODIS.20140726.L3m.DAY.SST.sst.4km.nc,0.1802225597993827,,0.0,30,7,16,438.85357243040113,41.08769121959333,Moderate_Water,Low_Front,Eutrophic,29.882090250651043,0.32208644284915894,0.5381776723123037,0.18769561996062598,0.9799423436174592,0.003580941121064496,
2014-07-27,-92.01928455,26.99648842,101198,27,208,30.236572265625,0.2234371304512024,0.5632938218220427,,AQUA_MODIS.20140727.L3m.DAY.SST.sst.4km.nc,0.18127789030349795,,0.0,30,7,17,462.7887199016082,23.935147471207088,Warm_Water,Moderate_Front,Eutrophic,30.315415064493816,0.5567398290464837,0.537448530539665,0.18020333101352057,1.4142151097307405,0.06622311609248516,
2014-07-28,-91.77812037,27.05429117,101198,28,209,30.907373428344727,0.1983713060617447,0.5484001229463304,,AQUA_MODIS.20140728.L3m.DAY.SST.sst.4km.nc,0.19123976551783264,,0.0,31,7,18,487.5263307349251,24.737610833316904,Warm_Water,Moderate_Front,Eutrophic,30.142981847127277,0.815225971036844,0.5539826381422804,0.16669044395287833,2.085016272450467,0.05132941721677292,
2014-07-29,-91.67633523,27.02517258,101198,29,210,29.28499984741211,0.07826289534568787,0.5502539696584681,,AQUA_MODIS.20140729.L3m.DAY.SST.sst.4km.nc,0.1921203596536351,,0.0,31,7,19,498.114385242575,10.588054507649879,Moderate_Water,Low_Front,Eutrophic,30.09262212117513,0.811210284923099,0.5804082525568108,0.14579189817110697,0.46264269151784987,0.05318326392891054,
2014-07-30,-91.58785713,26.91227873,101198,30,211,30.085493087768555,0.16074149310588837,0.6425706650656339,,AQUA_MODIS.20140730.L3m.DAY.SST.sst.4km.nc,0.19288116748113854,,0.0,31,7,20,513.4267630706432,15.312377828068211,Warm_Water,Low_Front,Eutrophic,30.032723744710285,0.7227853978244051,0.5879486143215535,0.15869778394699097,1.2631359318742952,0.14549995933607635,
2014-07-31,-91.43852655,26.75256184,101198,31,212,30.727678298950195,0.23708896338939667,0.5710212082405586,,AQUA_MODIS.20140731.L3m.DAY.SST.sst.4km.nc,0.20031665273491084,,0.0,31,7,21,536.5557412802336,23.128978209590443,Warm_Water,Moderate_Front,Eutrophic,30.91827138264974,0.942638422322563,0.6000160481884964,0.19522314767042795,1.9053211430559358,0.07395050251100105,
2014-08-01,-91.43353096,26.53448183,101198,1,213,31.94164276123047,0.18783898651599884,0.5864562712592969,,AQUA_MODIS.20140801.L3m.DAY.SST.sst.4km.nc,0.19935932677469137,,0.0,31,8,22,560.8102142964535,24.254473016219855,Warm_Water,Moderate_Front,Eutrophic,31.09153874715169,0.7387503184010475,0.5467289446351032,0.19914898773034415,3.1192856053362092,0.08938556552973936,
2014-08-02,-91.98027399,26.48246567,101198,2,214,30.605295181274414,0.1725190132856369,0.48270935440545404,,AQUA_MODIS.20140802.L3m.DAY.SST.sst.4km.nc,0.19879710005144033,,0.0,31,8,23,615.5203343806417,54.71012008418809,Warm_Water,Moderate_Front,Mesotrophic,31.4675718943278,0.7479866628843046,0.5234111645406899,0.19599486390749613,1.7829380253801546,-0.014361351324103488,
2014-08-03,-92.49411707,26.14783481,101198,3,215,31.855777740478516,0.22762659192085266,0.5010678679573188,,AQUA_MODIS.20140803.L3m.DAY.SST.sst.4km.nc,0.19265670546124827,,0.0,31,8,24,678.8255622658379,63.3052278851962,Warm_Water,Moderate_Front,Eutrophic,31.048707962036133,0.7000796145368027,0.503061943310431,0.19243853787581125,3.033420584584256,0.003997162227761308,
2014-08-04,-92.9065999,25.98785941,101198,4,216,30.68505096435547,0.1771700084209442,0.5254086075685203,,AQUA_MODIS.20140804.L3m.DAY.SST.sst.4km.nc,0.19717557763203017,,0.0,32,8,25,723.7019055135457,44.876343247707815,Warm_Water,Moderate_Front,Eutrophic,31.194244384765625,0.6000465715249935,0.5555388773906761,0.2375990847746531,1.8626938084612092,0.02833790183896273,
2014-08-05,-92.82326746,25.75292339,101198,5,217,31.04190444946289,0.3080006539821625,0.6401401566461893,,AQUA_MODIS.20140805.L3m.DAY.SST.sst.4km.nc,0.19476669667352536,,0.0,32,8,26,751.1238216079172,27.42191609437145,Warm_Water,High_Front,Eutrophic,31.16034444173177,0.5442661822959528,0.5489882634755876,0.2574303050835927,2.219547293568631,0.14306945091663176,
2014-08-06,-93.06547024,25.57426864,101198,6,218,31.754077911376953,0.2871202528476715,0.4814160262120535,,AQUA_MODIS.20140806.L3m.DAY.SST.sst.4km.nc,0.191959903335048,,0.0,32,8,27,782.4911830056208,31.36736139770359,Warm_Water,High_Front,Mesotrophic,31.230324427286785,0.45949339525426797,0.5366870609475475,0.2744472722212474,2.9317207554826936,-0.015654679517504044,
2014-08-07,-93.35667165,25.06389719,101198,7,219,30.894990921020508,0.22822090983390808,0.48850499998439956,,AQUA_MODIS.20140807.L3m.DAY.SST.sst.4km.nc,0.20402635781035666,,0.0,32,8,28,846.3453037318733,63.85412072625249,Warm_Water,Moderate_Front,Mesotrophic,29.838461224428197,2.609549426270193,0.4759537974782207,0.2576705813407898,2.0726337651262483,-0.00856570574515797,
2014-08-08,-93.95974616,24.66643689,101198,8,220,26.866314840887135,,0.45794036623820905,,,0.0,,0.0,32,8,29,921.5451896346267,75.1998859027534,Cool_Water,Unknown,Mesotrophic,28.036245803546525,2.489302648692257,0.4372442417243751,0.22822090983390808,-1.9560423150071244,-0.039130339491348476,
2014-08-09,-94.38173215,24.69197677,101198,9,221,26.34743164873193,,0.3652873589505165,,,0.0,,0.0,32,8,30,964.2764170047271,42.7312273701004,Cool_Water,Unknown,Mesotrophic,26.762549374731435,0.3741859351414096,0.431719347673755,,-2.474925507162329,-0.13178334677904102,
2014-08-10,-94.87859963,24.45119688,101198,10,222,27.07390163457524,,0.4719303178325394,,,0.0,,0.0,32,8,31,1021.2102699518503,56.93385294712314,Cool_Water,Unknown,Mesotrophic,26.648719322407786,0.37875067150830327,0.40808813364285074,,-1.7484555213190198,-0.025140387897018113,
2014-08-11,-95.37874037,24.54095393,101198,11,223,26.52482468391619,,0.38704672414549635,,,0.0,,0.0,33,8,32,1072.7923602261073,51.58209027425707,Cool_Water,Unknown,Mesotrophic,26.688362345382746,0.3351640142839881,0.4185052131394233,,-2.2975324719780694,-0.11002398158406118,
2014-08-12,-95.91347911,24.64288662,101198,12,224,26.466360717656812,,0.39653859744023406,,,0.0,,0.0,33,8,33,1128.0344768234065,55.24211659729922,Cool_Water,Unknown,Mesotrophic,26.485382811190078,0.03416481193246988,0.3992806995244204,,-2.3559964382374474,-0.10053210828932346,
2014-08-13,-96.18546118,24.74911039,101198,13,225,26.464963031997225,,0.41425677698753083,,,0.0,,0.0,33,8,34,1157.9425538271125,29.90807700370596,Cool_Water,Unknown,Mesotrophic,26.45406493468347,0.020098642823656452,0.4035023365703169,,-2.357394123897034,-0.0828139287420267,
2014-08-14,-96.32029416,24.65206086,101198,14,226,26.43087105439637,,0.3997116352831859,,,0.0,,0.0,33,8,35,1175.3202771982608,17.377723371148246,Cool_Water,Unknown,Mesotrophic,26.390665760570954,0.10061656832286009,0.4003125748044099,,-2.3914861014978896,-0.09735907044637165,
2014-08-15,-96.51807126,24.74411689,101198,15,227,26.276163195319274,,0.386969312142513,,,0.0,,0.0,33,8,36,1197.7697998199997,22.449522621738833,Cool_Water,Unknown,Mesotrophic,26.364335381762384,0.07959104511429829,0.3986655113707504,,-2.5461939605749855,-0.11010139358704452,
2014-08-16,-96.41552539,24.76913946,101198,16,228,26.385971895571505,,0.4093155866865523,,,0.0,,0.0,33,8,37,1208.4917339043736,10.721934084373936,Cool_Water,Unknown,Mesotrophic,26.309443705584002,0.06646246319386465,0.3936244376006517,,-2.436385260322755,-0.0877551190430052,
2014-08-17,-96.38404673,24.73746108,101198,17,229,26.266196025861227,,0.3845884139728898,,,0.0,,0.0,33,8,38,1213.236384199994,4.744650295620381,Cool_Water,Unknown,Mesotrophic,26.364630329121308,0.08968852932685448,0.39762637175264653,,-2.5561611300330327,-0.11248229175666774,
2014-08-18,-96.35111754,24.58445884,101198,18,230,26.441723065931185,,0.39897511459849766,,,0.0,,0.0,34,8,39,1230.5718260793938,17.33544187939981,Cool_Water,Unknown,Mesotrophic,26.30261133417793,0.12494939771322314,0.37719581132256996,,-2.380634089963074,-0.09809559113105987,
2014-08-19,-96.30060241,24.51619428,101198,19,231,26.199914910741374,,0.34802390539632255,,,0.0,,0.0,34,8,40,1239.7218272332732,9.15000115387936,Cool_Water,Unknown,Mesotrophic,26.273247454001943,0.14631113633560497,0.36646313471381425,,-2.622442245152886,-0.14904680033323497,
2014-08-20,-96.32355643,24.57169819,101198,20,232,26.178104385333263,,0.35239038414662244,,,0.0,,0.0,34,8,41,1246.3158427510562,6.5940155177829185,Cool_Water,Unknown,Mesotrophic,26.157168165051896,0.056218901365533716,0.34734323390303623,,-2.644252770560996,-0.1446803215829351,
2014-08-21,-96.36634123,24.59040771,101198,21,233,26.093485199081048,,0.3416154121661636,,,0.0,,0.0,34,8,42,1251.1163606442233,4.800517893167147,Cool_Water,Unknown,Mesotrophic,26.16318065882949,0.06356145642160424,0.3570816728796378,,-2.7288719568132116,-0.15545529356339394,
2014-08-22,-96.42290731,24.68868709,101198,22,234,26.217952392074153,,0.3772392223261274,,,0.0,,0.0,34,8,43,1263.4496802734905,12.333319629267239,Cool_Water,Unknown,Mesotrophic,26.033444210205406,0.22074021658204815,0.3479100223517588,,-2.6044047638201064,-0.11983148340343014,
2014-08-23,-96.21555571,24.9095712,101198,23,235,25.788895039461025,,0.3248754325629853,,,0.0,,0.0,34,8,44,1295.719284762387,32.26960448889636,Cool_Water,Unknown,Mesotrophic,26.131565236501753,0.30867993288519363,0.3731932485230985,,-3.0334621164332347,-0.17219527316657224,
2014-08-24,-95.97082183,24.81722409,101198,24,236,26.387848277970075,,0.41746509068018295,,,0.0,,0.0,34,8,45,1322.4602755101953,26.740990747808276,Cool_Water,Unknown,Mesotrophic,26.088371658715552,0.4235238965633219,0.37117026162158406,,-2.434508877924184,-0.07960561504937458,
2014-07-10,-90.905,28.054,45101,10,191,31.37323760986328,0.21601052582263947,0.43760563861167934,,AQUA_MODIS.20140710.L3m.DAY.SST.sst.4km.nc,0.1829817440414952,,0.0,28,7,0,0.0,0.0,Warm_Water,Moderate_Front,Mesotrophic,30.403369903564453,1.3716000639554884,0.5184206609453291,0.24089016765356064,3.98150964256444,0.07070117393951852,
2014-07-11,-91.15092187,26.70778019,45101,11,192,29.433502197265625,0.2657698094844818,0.5992356832789789,,AQUA_MODIS.20140711.L3m.DAY.SST.sst.4km.nc,0.18422306348593964,,0.0,28,7,1,151.64924045491495,151.64924045491495,Warm_Water,High_Front,Eutrophic,30.227664311726887,1.0164943348245068,0.5472431222757969,0.22335552175839743,2.0417742299667836,0.2323312186068181,
2014-07-12,-91.19431405,26.69305808,45101,12,193,29.876253128051758,0.18828622996807098,0.6048880449367324,,AQUA_MODIS.20140712.L3m.DAY.SST.sst.4km.nc,0.18137884194958848,,0.0,28,7,2,156.26011800097336,4.610877546058425,Warm_Water,Moderate_Front,Eutrophic,29.79037857055664,0.32262762560187086,0.6018664173254004,0.22780732810497284,2.4845251607529164,0.23798358026457161,
2014-07-13,-91.43455141,26.71866168,45101,13,194,30.06138038635254,0.22936594486236572,0.6014755237604898,,AQUA_MODIS.20140713.L3m.DAY.SST.sst.4km.nc,0.18898169581618657,,0.0,28,7,3,180.29290023877053,24.032782237797157,Warm_Water,Moderate_Front,Eutrophic,30.07094383239746,0.19964429344545953,0.5995497956719452,0.19061709940433502,2.6696524190536977,0.23457105908832904,
2014-07-14,-91.66721037,26.87850168,45101,14,195,30.275197982788086,0.15419912338256836,0.5922858183186132,,AQUA_MODIS.20140714.L3m.DAY.SST.sst.4km.nc,0.18610891418038408,,0.0,29,7,4,209.43273477991022,29.13983454113968,Warm_Water,Low_Front,Eutrophic,30.0009765625,0.30888514313332865,0.5708673333804867,0.18696950376033783,2.8834700154892445,0.22538135364645234,
2014-07-15,-91.77600123,26.9982775,45101,15,196,29.666351318359375,0.1773434430360794,0.5188406580623569,,AQUA_MODIS.20140715.L3m.DAY.SST.sst.4km.nc,0.18941264253257886,,0.0,29,7,5,226.56996394918667,17.137229169276452,Warm_Water,Moderate_Front,Eutrophic,29.923468271891277,0.3152574274916198,0.5908984892297031,0.20580650866031647,2.2746233510605336,0.1519361933901961,
2014-07-16,-91.78230749,26.97703761,45101,16,197,29.828855514526367,0.28587695956230164,0.6615689913081394,,AQUA_MODIS.20140716.L3m.DAY.SST.sst.4km.nc,0.18675607103052128,,0.0,29,7,6,229.01299545326498,2.4430315040782955,Warm_Water,High_Front,Eutrophic,29.29473114013672,0.7885948258663109,0.5774252601697083,0.2500484734773636,2.437127547227526,0.2946645266359786,
2014-07-17,-91.98808318,26.91863085,45101,17,198,28.388986587524414,0.2869250178337097,0.5518661311386288,,AQUA_MODIS.20140717.L3m.DAY.SST.sst.4km.nc,0.19468934863683127,,0.0,29,7,7,250.41875679549284,21.40576134222786,Warm_Water,High_Front,Eutrophic,28.900946935017902,0.8050250496249943,0.5877876806456088,0.24344069262345633,0.9972586202255727,0.184961666466468,
2014-07-18,-91.4822468,27.1560278,45101,18,199,28.48499870300293,0.1575201004743576,0.5499279194900583,,AQUA_MODIS.20140718.L3m.DAY.SST.sst.4km.nc,0.19809783307613169,,0.0,29,7,8,307.04692249376876,56.6281656982759,Warm_Water,Low_Front,Eutrophic,28.374661763509113,0.11815243560995492,0.5428455167199094,0.19231476883093515,1.0932707357040883,0.18302345481789745,
2014-07-19,-91.12396945,27.21801619,45101,19,200,28.25,0.13249918818473816,0.5267424995310416,,AQUA_MODIS.20140719.L3m.DAY.SST.sst.4km.nc,0.19210334683641975,,0.0,29,7,9,343.14828104376795,36.101358549999205,Moderate_Water,Low_Front,Eutrophic,28.91333262125651,0.9526846134570006,0.5399404829414668,0.15836235384146372,0.8582720327011586,0.15983803485888076,
2014-07-20,-90.36064517,27.26480553,45101,20,201,30.0049991607666,0.1850677728652954,0.5431510298033005,,AQUA_MODIS.20140720.L3m.DAY.SST.sst.4km.nc,0.1792568747856653,,0.0,29,7,10,418.79092879048795,75.64264774672002,Warm_Water,Moderate_Front,Eutrophic,29.27360661824544,0.9132619082779122,0.5429202080259855,0.17552661895751953,2.61327119346776,0.17624656513113973,
2014-07-21,-89.65288769,27.34955055,45101,21,202,29.565820693969727,0.20901289582252502,0.5588670947436146,,AQUA_MODIS.20140721.L3m.DAY.SST.sst.4km.nc,0.18492932313100138,,0.0,30,7,11,489.351679879622,70.56075108913407,Warm_Water,Moderate_Front,Eutrophic,29.333606719970703,0.8127717059964689,0.5046252654968562,0.14257149025797844,2.174092726670885,0.1919626300714538,
2014-07-22,-89.25734269,27.52115176,45101,22,203,28.43000030517578,0.03363380208611488,0.4118576719436532,,AQUA_MODIS.20140722.L3m.DAY.SST.sst.4km.nc,0.1799010309499314,,0.0,30,7,12,532.8015604128459,43.44988053322393,Warm_Water,Low_Front,Mesotrophic,29.062759399414062,0.5789111575465523,0.5043309132901541,0.17068864032626152,1.0382723378769398,0.04495320727149238,
2014-07-23,-88.70203633,27.6354549,45101,23,204,29.19245719909668,0.26941922307014465,0.5422679731831945,,AQUA_MODIS.20140723.L3m.DAY.SST.sst.4km.nc,0.179739315414952,,0.0,30,7,13,588.9893571877877,56.18779677494178,Warm_Water,High_Front,Eutrophic,29.034306208292644,0.5427944206672745,0.4895413094736722,0.16142452880740166,1.8007292317978383,0.17536350851103372,
2014-07-24,-88.37979903,27.65720727,45101,24,205,29.48046112060547,0.18122056126594543,0.5144982832941689,,AQUA_MODIS.20140724.L3m.DAY.SST.sst.4km.nc,0.18118162722908093,,0.0,30,7,14,620.8216364740811,31.832279286293353,Warm_Water,Moderate_Front,Eutrophic,29.575541814168293,0.43842685990619845,0.5406257120453541,0.18849953015645346,2.0887331533066273,0.1475938186220081,
2014-07-25,-88.459974,27.58108209,45101,25,206,30.053707122802734,0.11485880613327026,0.5651108796586989,,AQUA_MODIS.20140725.L3m.DAY.SST.sst.4km.nc,0.17997553905178326,,0.0,30,7,15,632.3995708386221,11.577934364541088,Warm_Water,Low_Front,Eutrophic,30.07167689005534,0.6004023720426117,0.5217578452822788,0.1539777566989263,2.661979155503893,0.19820641498653807,
2014-07-26,-88.22888106,27.6939221,45101,26,207,30.680862426757812,0.16585390269756317,0.48566437289396835,,AQUA_MODIS.20140726.L3m.DAY.SST.sst.4km.nc,0.1802225597993827,,0.0,30,7,16,658.3928605977419,25.993289759119808,Warm_Water,Low_Front,Mesotrophic,30.69371159871419,0.6465248316735417,0.48674927688480124,0.15148246785004935,3.289134459458971,0.11875990822180754,
2014-07-27,-88.17547349,27.67963752,45101,27,208,31.34656524658203,0.17373469471931458,0.4094725781017365,,AQUA_MODIS.20140727.L3m.DAY.SST.sst.4km.nc,0.18127789030349795,,0.0,30,7,17,663.8861881069023,5.493327509160377,Warm_Water,Moderate_Front,Mesotrophic,30.481434504191082,0.9801805570571372,0.4660587311662323,0.1308120315273603,3.95483727928319,0.04256811342957567,
2014-07-28,-88.12336008,27.69861157,45101,28,209,29.4168758392334,0.052847497165203094,0.5030392425029921,,AQUA_MODIS.20140728.L3m.DAY.SST.sst.4km.nc,0.19123976551783264,,0.0,31,7,18,669.4341571804373,5.547969073535005,Warm_Water,Low_Front,Eutrophic,30.21448008219401,1.0073894069859852,0.4435693671246909,0.1668906087676684,2.025147871934557,0.13613477783083133,
2014-07-29,-88.24401494,27.65816549,45101,29,210,29.8799991607666,0.27408963441848755,0.4181962807693442,,AQUA_MODIS.20140729.L3m.DAY.SST.sst.4km.nc,0.1921203596536351,,0.0,31,7,19,682.1378646898738,12.70370750943648,Warm_Water,High_Front,Mesotrophic,30.084545771280926,0.790058273531703,0.4500232795329728,0.15825931976238886,2.48827119346776,0.05129181609718336,
2014-07-30,-88.14502162,27.68889683,45101,30,211,30.956762313842773,0.14784082770347595,0.42883431532658206,,AQUA_MODIS.20140730.L3m.DAY.SST.sst.4km.nc,0.19288116748113854,,0.0,31,7,20,692.4678202535705,10.329955563696652,Warm_Water,Low_Front,Mesotrophic,30.225587209065754,0.6335319688445731,0.39362167794280706,0.2227212737003962,3.565034346543932,0.06192985065442125,
2014-07-31,-88.02510471,27.78551247,45101,31,212,29.84000015258789,0.24623335897922516,0.33383443773249505,,AQUA_MODIS.20140731.L3m.DAY.SST.sst.4km.nc,0.20031665273491084,,0.0,31,7,21,708.4271916623512,15.959371408780763,Warm_Water,Moderate_Front,Mesotrophic,30.86062177022298,0.9761087917655644,0.39095193325308086,0.19715784986813864,2.448272185289049,-0.033070026939665764,
2014-08-01,-88.0321817,27.69172715,45101,1,213,31.78510284423828,0.19739936292171478,0.4101870467001657,,AQUA_MODIS.20140801.L3m.DAY.SST.sst.4km.nc,0.19935932677469137,,0.0,31,8,22,718.8788760905261,10.451684428174856,Warm_Water,Moderate_Front,Mesotrophic,30.683770497639973,0.9978024647928921,0.4052376345541117,0.2290363758802414,4.39337487693944,0.04328258202800489,
2014-08-02,-87.4456835,28.30788126,45101,2,214,30.42620849609375,0.24347640573978424,0.4716914192296744,,AQUA_MODIS.20140802.L3m.DAY.SST.sst.4km.nc,0.19879710005144033,,0.0,31,8,23,808.3757528634624,89.4968767729363,Warm_Water,Moderate_Front,Mesotrophic,30.696441650390625,0.9818435742504958,0.43732322295491755,0.2283246467510859,3.0344805287949086,0.10478695455751358,
